pair_id,pair_dir,method_id,method_name,status,metric_key,metric_value,value_type,env_name,env_file,error
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,analysis_mode,changeformer_pair,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,inference_mode,trained_checkpoint,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,model_name,pvt_v2_b0,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,model_source,C:\Coding\AI\projekt\weights\changeformer.pt,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,python_executable,C:\Users\jetgera\.conda\envs\projekt-base\python.exe,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,torch_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,timm_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,torch_version,2.11.0+cpu,TorchVersion,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,timm_version,1.0.27,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,torch_import_error,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,timm_import_error,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,weights_path,C:\Coding\AI\projekt\weights\changeformer.pt,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,device_requested,auto,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,device_used,cpu,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,force_cpu,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,cuda_available,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,input_size,512,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,threshold_percentile,93.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,threshold_value,0.740288,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,alignment_mode,ecc_euclidean_rot0,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,alignment_ecc_score,0.247194,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,alignment_quality,0.950607,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,alignment_rotation_deg,0,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,scene_consistency,0.766853,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,scene_mismatch_suppressed,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,fallback_reason,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,change_pixels,13698,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,overlap_pixels,253889,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,canvas_pixels,255440,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,overlap_ratio,0.993928,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,change_ratio,0.053953,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,inference_ms,1861.492,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,segm_iou,5.5e-05,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,segm_dice,0.00011,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,segm_gt_pixels,22770,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,segm_pred_pixels,13698,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,segm_intersection_pixels,2,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,segm_union_pixels,36466,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_pixels_mae,9072.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_pixels_mape,39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_pixels_absolute_error,9072.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_pixels_percentage_error,-39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_pixels_ground_truth,22770.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_pixels_predicted,13698.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_ratio_mae,0.035659,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_ratio_mape,39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_ratio_absolute_error,0.035659,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_ratio_percentage_error,-39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_ratio_ground_truth,0.089502,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer,ChangeFormer,ok,qty_ratio_predicted,0.053842,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,analysis_mode,changeformer_dinov2_pair,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,inference_mode,trained_checkpoint,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,model_name,pvt_v2_b0,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,model_source,C:\Coding\AI\projekt\weights\changeformer.pt,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,python_executable,C:\Users\jetgera\.conda\envs\projekt-base\python.exe,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,torch_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,timm_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,torch_version,2.11.0+cpu,TorchVersion,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,timm_version,1.0.27,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,torch_import_error,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,timm_import_error,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,weights_path,C:\Coding\AI\projekt\weights\changeformer.pt,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,device_requested,auto,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,device_used,cpu,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,force_cpu,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,cuda_available,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,input_size,512,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,threshold_percentile,93.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,threshold_value,0.740288,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,alignment_mode,ecc_euclidean_rot0,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,alignment_ecc_score,0.247194,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,alignment_quality,0.950607,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,alignment_rotation_deg,0,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,scene_consistency,0.766853,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,scene_mismatch_suppressed,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,fallback_reason,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,change_pixels,13698,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,overlap_pixels,253889,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,canvas_pixels,255440,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,overlap_ratio,0.993928,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,change_ratio,0.053953,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,inference_ms,2140.267,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,fusion_alpha_changeformer,0.82,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,fusion_alpha_dinov2,0.18,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_gate_percentile,78.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,fused_threshold,0.711853,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,fused_change_ratio,0.070436,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_model_source,vit_base_patch14_dinov2,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_device_used,cpu,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_alignment_mode,ecc_affine,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_inference_ms,2379.291400000511,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_fallback_reason,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_torch_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,dino_timm_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,segm_iou,5.5e-05,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,segm_dice,0.00011,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,segm_gt_pixels,22770,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,segm_pred_pixels,13698,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,segm_intersection_pixels,2,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,segm_union_pixels,36466,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_pixels_mae,9072.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_pixels_mape,39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_pixels_absolute_error,9072.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_pixels_percentage_error,-39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_pixels_ground_truth,22770.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_pixels_predicted,13698.0,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_ratio_mae,0.035659,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_ratio_mape,39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_ratio_absolute_error,0.035659,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_ratio_percentage_error,-39.84,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_ratio_ground_truth,0.089502,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,changeformer_dinov2,ChangeFormer + DINOv2,ok,qty_ratio_predicted,0.053842,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,analysis_mode,dinov2_cd_pair,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,model_name,vit_base_patch14_dinov2,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,model_source,vit_base_patch14_dinov2,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,device_requested,auto,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,device_used,cpu,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,force_cpu,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,torch_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,timm_import_ok,true,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,torch_import_error,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,timm_import_error,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,alignment_mode,ecc_affine,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,scene_consistency,0.771925,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,alignment_quality,0.771925,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,semantic_threshold,0.886275,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,semantic_change_ratio,0.152269,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,localized_change_mass,0.571322,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,cleanup_delta,0.785494,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,cleanup_percent,75.614,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,cleanup_confidence,medium,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,manual_review_recommended,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,inference_ms,2668.938,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,dinov2,DINOv2,ok,fallback_reason,null,NoneType,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,analysis_mode,efficientnet_cls_pair,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,inference_mode,heuristic_fallback,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,model_name,efficientnet_b0,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,model_source,None,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,weights_path,C:\Coding\AI\projekt\results\training\siamese_unet_cd\best.pt,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,device_requested,auto,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,device_used,cpu,str,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,force_cpu,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,cuda_available,false,bool,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,input_size,224,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,dirty_threshold,0.42,float,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
1,C:\Coding\AI\Dataset\!masks_for_training\1,efficientnet,EfficientNet,ok,dirty_keyword_classes,2,int,projekt-base,C:\Coding\AI\projekt\conda_envs\base.yml,
